"","CR083Q01T","CR083Q02T","CR083Q03T","CR083Q04T","CR442Q02T","CR442Q03T","CR442Q05T","CR442Q06T","CR442Q07T","CR245Q01T","CR245Q02T","CR101Q01T","CR101Q02T","CR101Q03T","CR101Q04T","CR101Q05T"
"13",1.52365,0.6599,0.915283333333333,1.57023333333333,3.04881666666667,3.70738333333333,1.79356666666667,3.31258333333333,0.312933333333333,2.50306666666667,0.6757,0.38755,0.183716666666667,0.426,1.08845,0.547816666666667
"14",0.433833333333333,3.24905,0.897,0.5714,5.87041666666667,1.03756666666667,0.904133333333333,3.88836666666667,0.36195,2.29741666666667,0.627116666666667,0.4866,0.182716666666667,0.3199,1.04218333333333,0.521983333333333
"15",0.0147166666666667,0.108383333333333,0.412283333333333,0.60695,5.4268,1.8341,1.85873333333333,2.96603333333333,0.25985,1.32193333333333,0.970416666666667,2.66256666666667,0.132633333333333,0.15465,0.145883333333333,0.39855
"16",0.629033333333333,1.187,0.6858,0.5751,1.59641666666667,0.0741,1.34301666666667,2.09493333333333,0.301033333333333,1.39263333333333,0.765183333333333,0.547833333333333,0.235416666666667,0.486233333333333,0.3386,0.557333333333333
"17",0.0291666666666667,0.110616666666667,0.4436,0.746733333333333,2.02255,1.64995,0.8045,2.69515,0.398183333333333,1.62658333333333,0.82575,0.464816666666667,0.06955,0.0612,0.236916666666667,0.609816666666667
"18",0.54035,0.459816666666667,0.517166666666667,0.978733333333333,2.13183333333333,2.30395,1.69508333333333,2.83786666666667,0.451283333333333,1.44373333333333,0.462133333333333,0.699833333333333,0.492083333333333,0.481916666666667,0.872283333333333,0.39835
"19",0.640233333333333,0.0791666666666667,0.0438166666666667,0.635616666666667,3.08436666666667,2.5044,2.16561666666667,1.82355,0.246016666666667,2.37393333333333,0.792966666666667,0.213133333333333,0.1098,0.377966666666667,0.3425,0.97725
"20",0.996233333333333,0.642816666666667,0.97875,0.705016666666667,1.16448333333333,1.30405,0.9648,4.43315,0.381283333333333,1.62533333333333,0.1556,0.17125,0.19405,0.227983333333333,0.2326,0.888633333333333
"21",0.3173,0.0148333333333333,0.202383333333333,0.847416666666667,4.19828333333333,0.998366666666667,0.93735,3.44228333333333,0.376833333333333,1.47558333333333,1.38113333333333,0.2556,0.1987,0.62785,0.358633333333333,0.544416666666667
"22",0.631633333333333,1.03753333333333,0.533716666666667,1.71503333333333,5.28026666666667,2.92905,2.45293333333333,5.09548333333333,0.366666666666667,0.174766666666667,1.23178333333333,0.9493,0.472416666666667,0.703333333333333,0.411466666666667,0.689983333333333
"23",1.4652,0.642866666666667,0.69985,1.11055,1.02336666666667,1.77986666666667,1.52935,0.814433333333333,0.24905,1.85705,0.7764,1.30596666666667,1.23945,0.295716666666667,0.627533333333333,0.8516
"24",0.696166666666667,0.870116666666667,0.7501,0.376183333333333,3.49143333333333,1.18513333333333,1.25278333333333,4.44916666666667,0.224733333333333,1.96653333333333,1.20648333333333,1.05515,0.169316666666667,0.297116666666667,0.2484,0.4724
"25",0.213466666666667,0.431766666666667,0.415666666666667,0.753516666666667,3.81973333333333,1.37,0.777733333333333,1.87966666666667,0.210033333333333,1.66248333333333,0.252966666666667,0.170466666666667,0.138216666666667,0.328583333333333,0.275933333333333,0.443016666666667
"26",0.467466666666667,0.782933333333333,0.5998,0.790183333333333,4.7398,2.59356666666667,2.52956666666667,4.60248333333333,0.479833333333333,1.19033333333333,0.8543,1.83281666666667,0.112166666666667,0.73965,0.153366666666667,0.255583333333333
"27",0.836816666666667,0.594833333333333,0.89455,1.2691,2.68311666666667,1.3228,1.44508333333333,2.20666666666667,0.297,1.73245,1.56245,0.467766666666667,0.384566666666667,0.459616666666667,0.918683333333333,1.74463333333333
"28",0.321816666666667,1.52151666666667,1.35248333333333,0.313833333333333,2.80513333333333,1.22255,1.36735,2.14096666666667,0.375,1.98423333333333,0.4718,0.230983333333333,0.141983333333333,0.440133333333333,0.145233333333333,0.2913
"29",3.28878333333333,1.41025,1.2681,0.87785,2.70938333333333,4.01673333333333,1.60525,2.5319,0.500233333333333,1.974,0.81105,1.55625,0.1971,0.504333333333333,0.603366666666667,0.954033333333333
"30",1.52546666666667,0.820333333333333,0.0524666666666667,0.0651166666666667,5.40268333333333,4.21016666666667,3.82275,7.07713333333333,1.7087,1.78556666666667,2.32493333333333,0.555233333333333,0.404383333333333,0.5433,1.12653333333333,2.80706666666667
"31",2.7605,0.891066666666667,0.615383333333333,1.26665,2.50801666666667,1.89885,2.7121,4.48805,0.508216666666667,2.16295,0.791233333333333,0.666666666666667,0.351083333333333,0.65275,0.212466666666667,0.0954166666666667
"32",0.43325,0.655166666666667,0.512466666666667,1.59135,1.21616666666667,0.622866666666667,1.04058333333333,4.21496666666667,0.348133333333333,0.698433333333333,0.86445,1.30538333333333,1.58675,0.360616666666667,0.254616666666667,0.47065
"33",1.4287,1.25353333333333,0.58955,0.65025,15.4868166666667,5.65335,3.4962,8.64618333333333,0.241516666666667,2.78883333333333,0.978333333333333,1.55113333333333,0.39905,0.725666666666667,0.481483333333333,0.765416666666667
"34",0.307866666666667,0.521383333333333,0.779333333333333,0.638616666666667,2.68896666666667,3.09253333333333,0.705133333333333,3.62688333333333,0.3283,1.57996666666667,0.635433333333333,0.962233333333333,0.344616666666667,0.570683333333333,0.2901,0.516416666666667
"35",1.64305,0.552283333333333,0.36565,0.800533333333333,3.80158333333333,0.679216666666667,0.697166666666667,1.47733333333333,0.19805,1.10138333333333,0.693216666666667,2.4604,0.143533333333333,0.18435,0.148683333333333,0.277766666666667
"36",0.544183333333333,0.619266666666667,0.13325,1.75223333333333,0.971083333333333,1.115,1.47496666666667,0.4145,0.121483333333333,1.6549,0.465883333333333,1.51378333333333,0.4738,0.081,0.218966666666667,0.586416666666667
"37",2.00735,1.18658333333333,0.790583333333333,0.871,3.96266666666667,3.63455,2.82863333333333,6.23795,0.3298,2.11706666666667,0.67975,0.4335,0.274183333333333,0.602833333333333,0.200766666666667,1.04075
"38",1.08768333333333,1.19886666666667,0.35565,0.62195,1.89495,4.45681666666667,1.08641666666667,1.49261666666667,0.2961,1.313,0.274133333333333,0.259933333333333,0.0760666666666667,0.28665,0.238766666666667,0.2838
"39",0.311683333333333,0.7094,1.08001666666667,1.5354,1.16746666666667,0.6031,2.92675,8.09853333333333,0.385116666666667,3.77583333333333,1.16328333333333,1.2187,0.288633333333333,0.480433333333333,1.77478333333333,0.686516666666667
"40",0.304983333333333,0.35455,0.517233333333333,0.403683333333333,4.10175,0.775883333333333,0.865583333333333,2.12565,0.244,1.52461666666667,0.35005,1.16408333333333,0.1763,0.286866666666667,0.140983333333333,0.34185
"41",0.642816666666667,0.900216666666667,3.27971666666667,1.85405,3.15368333333333,2.57328333333333,1.3648,0.0367166666666667,0.591633333333333,3.83848333333333,0.931133333333333,0.5092,0.275066666666667,0.423866666666667,1.70908333333333,0.564933333333333
"42",0.1827,0.3868,0.513216666666667,0.3724,4.83983333333333,1.30625,0.7032,1.02895,0.759566666666667,2.64801666666667,1.18063333333333,0.173583333333333,0.39145,0.393233333333333,0.60325,1.17516666666667
"43",0.741616666666667,0.719433333333333,0.779483333333333,0.961366666666667,1.34771666666667,1.90985,1.48818333333333,3.35448333333333,0.2548,0.8087,0.41335,0.49185,0.365683333333333,0.40365,1.649,0.75815
"44",1.03225,1.16328333333333,0.815466666666667,1.5762,2.79716666666667,2.04151666666667,2.30288333333333,3.98515,0.796016666666667,2.31075,0.523483333333333,1.6396,0.259816666666667,1.76915,0.2792,0.557916666666667
"45",0.4986,0.409816666666667,0.704333333333333,0.908816666666667,1.1675,1.557,1.33083333333333,5.11155,0.27095,1.15596666666667,0.285833333333333,0.4447,0.17485,0.283666666666667,0.190433333333333,0.522733333333333
"46",0.484016666666667,1.60138333333333,0.54655,2.5609,2.819,3.33201666666667,1.99991666666667,3.9878,0.347283333333333,2.11503333333333,1.23923333333333,1.23975,0.116783333333333,0.02265,0.0321833333333333,5.46596666666667
"47",0.764683333333333,0.383683333333333,0.465916666666667,0.837033333333333,5.62443333333333,3.75781666666667,1.311,5.08291666666667,0.772433333333333,3.1091,1.42853333333333,0.378266666666667,0.292216666666667,0.648933333333333,0.830033333333333,0.883716666666667
"48",0.5531,0.677966666666667,0.13325,0.873083333333333,2.14971666666667,0.275533333333333,0.930433333333333,2.88336666666667,0.242016666666667,1.83171666666667,0.44285,0.313566666666667,0.116366666666667,0.376966666666667,0.181733333333333,0.2906
"49",1.27175,0.56865,0.46955,2.30008333333333,5.45355,1.55913333333333,2.9552,1.46996666666667,0.867816666666667,1.66256666666667,1.3281,0.809866666666667,1.46533333333333,0.539683333333333,1.66793333333333,0.554916666666667
"50",0.3586,0.55755,0.2231,0.666933333333333,2.18871666666667,1.37435,0.967833333333333,1.62058333333333,0.274216666666667,1.11748333333333,0.7561,0.518266666666667,0.3966,0.393783333333333,0.389666666666667,0.345383333333333
"51",0.5366,0.245983333333333,0.4971,0.295316666666667,3.90415,3.85363333333333,1.01408333333333,3.01303333333333,0.288616666666667,1.68153333333333,1.31728333333333,3.903,0.158366666666667,0.447783333333333,0.495133333333333,0.551016666666667
"52",0.366866666666667,0.9513,0.7014,0.390333333333333,4.26755,0.929633333333333,2.16625,4.3711,0.573116666666667,2.0395,0.568966666666667,0.29635,0.246116666666667,0.396516666666667,1.49175,1.3867
"53",0.36005,0.722283333333333,1.07311666666667,1.45631666666667,3.55385,1.13656666666667,1.37276666666667,1.42558333333333,0.280166666666667,2.99466666666667,0.30745,0.237333333333333,0.369666666666667,0.4125,0.272016666666667,0.5178
"54",1.18315,0.8995,0.5284,0.5946,1.66905,2.66848333333333,2.97693333333333,3.53091666666667,0.4218,2.28461666666667,1.1419,3.37003333333333,0.3509,0.3247,0.230966666666667,0.493266666666667
"55",0.240116666666667,0.609783333333333,0.432116666666667,0.407466666666667,1.60301666666667,1.0173,1.294,3.01243333333333,0.151333333333333,1.60803333333333,0.452966666666667,0.303,0.189266666666667,0.282466666666667,0.168583333333333,0.5613
"56",0.06005,0.439866666666667,0.824166666666667,0.707283333333333,2.12608333333333,2.83608333333333,2.414,2.55513333333333,0.336033333333333,2.40691666666667,0.852916666666667,1.62741666666667,0.45035,0.28865,0.263666666666667,1.21911666666667
"57",0.292066666666667,0.0743166666666667,0.633916666666667,0.53685,0.10315,1.62806666666667,1.12821666666667,1.44115,0.437883333333333,2.47445,0.701716666666667,1.76386666666667,0.9215,0.377333333333333,0.226016666666667,0.7196
"58",0.408416666666667,0.586483333333333,1.41763333333333,1.25096666666667,2.15805,3.82028333333333,1.11201666666667,2.43266666666667,0.537533333333333,1.24175,0.450316666666667,0.6298,0.312616666666667,2.3532,0.559116666666667,1.28335
"59",0.54055,1.07873333333333,0.39165,0.57105,3.67366666666667,0.254816666666667,0.03485,4.24968333333333,0.936616666666667,4.05981666666667,1.71191666666667,0.1666,0.2041,0.275033333333333,0.37015,0.845616666666667
"60",0.39435,0.482366666666667,0.404383333333333,0.440116666666667,2.21251666666667,0.944183333333333,0.490566666666667,0.99585,0.320716666666667,1.4821,0.548083333333333,0.39345,0.188833333333333,0.209316666666667,0.510433333333333,0.385216666666667
"61",0.308383333333333,0.735066666666667,0.32805,0.3574,0.864616666666667,1.2175,0.9899,0.443283333333333,0.613133333333333,1.3153,0.324683333333333,0.559533333333333,0.501566666666667,0.531333333333333,0.220516666666667,0.5819
"62",0.247666666666667,1.3721,0.99575,0.2353,0.353916666666667,0.1792,0.45525,0.510283333333333,0.1397,0.164,0.12085,0.136366666666667,0.12635,0.150816666666667,0.128716666666667,0.28
"63",0.478916666666667,0.477566666666667,0.312933333333333,0.721566666666667,0.138083333333333,0.0273166666666667,0.0350666666666667,0.0785666666666667,0.121433333333333,0.0828166666666667,0.193333333333333,0.16625,0.593216666666667,2.96905,0.0861666666666667,0.4369
"64",0.391883333333333,0.2861,0.249166666666667,0.997816666666667,0.784833333333333,0.52785,0.751,0.779216666666667,0.274333333333333,0.317433333333333,0.285716666666667,0.377316666666667,0.142416666666667,0.168383333333333,0.280633333333333,0.252666666666667
"65",0.225066666666667,1.1227,0.651933333333333,0.597383333333333,1.70985,2.59056666666667,2.60733333333333,3.9603,0.268966666666667,2.47083333333333,0.5107,3.79243333333333,0.172233333333333,0.40865,0.87175,0.766416666666667
"66",0.775733333333333,0.52855,0.531266666666667,0.555466666666667,1.55513333333333,3.18408333333333,1.86795,3.19406666666667,0.357083333333333,1.36603333333333,0.7533,0.7821,0.163433333333333,0.249883333333333,0.570883333333333,0.518416666666667
"67",0.163166666666667,0.6237,0.740816666666667,0.206566666666667,1.45886666666667,0.570566666666667,0.422833333333333,0.674366666666667,0.5423,0.178416666666667,0.246566666666667,0.80305,0.290016666666667,0.579216666666667,0.116516666666667,1.2364
"68",1.26971666666667,0.528083333333333,0.421816666666667,1.18483333333333,1.56588333333333,1.62893333333333,1.63,3.30296666666667,0.906266666666667,2.11595,1.1412,1.91681666666667,0.628266666666667,0.358033333333333,0.305133333333333,1.18815
"69",0.32375,0.3762,0.354616666666667,0.897433333333333,3.56043333333333,0.682933333333333,1.47775,1.38168333333333,0.281583333333333,1.693,1.33075,2.49538333333333,0.186566666666667,0.225916666666667,0.16845,0.293266666666667
"70",0.9267,0.476316666666667,0.326566666666667,1.2209,0.318766666666667,0.0223166666666667,0.03495,0.0377666666666667,0.09455,0.110616666666667,0.06955,0.300283333333333,0.2154,0.198966666666667,0.183516666666667,0.463666666666667
"71",0.453766666666667,1.60561666666667,0.466183333333333,0.624516666666667,0.8832,0.690433333333333,1.17411666666667,0.885216666666667,0.319616666666667,0.166383333333333,0.12575,0.464166666666667,0.175,0.35185,0.5196,1.01901666666667
"72",0.667266666666667,0.831283333333333,0.88285,1.1091,2.1251,1.36275,0.856466666666667,2.66023333333333,0.400433333333333,2.07438333333333,1.34738333333333,0.968533333333333,0.390466666666667,0.784233333333333,0.599416666666667,0.798716666666667
"73",0.239583333333333,0.695833333333333,1.38636666666667,1.89688333333333,2.0487,2.61786666666667,3.97795,6.90978333333333,0.66985,2.69726666666667,0.510166666666667,2.12845,0.0705,0.441916666666667,1.65543333333333,0.600816666666667
"74",1.82898333333333,0.772183333333333,0.738033333333333,1.01258333333333,3.9379,0.72335,0.352816666666667,1.21843333333333,0.29725,2.57365,0.639766666666667,1.2982,0.15895,0.676183333333333,0.282183333333333,0.757083333333333
"75",2.08953333333333,0.777766666666667,0.3139,1.82503333333333,4.37441666666667,1.45455,1.40833333333333,3.50348333333333,0.255583333333333,1.8874,0.829616666666667,0.171966666666667,0.14985,0.361133333333333,0.195083333333333,0.32915
"76",0.42735,0.497,0.519966666666667,0.424233333333333,5.36258333333333,0.901033333333333,1.07275,3.96983333333333,0.437816666666667,1.70818333333333,0.97895,0.731916666666667,0.1363,0.0613833333333333,0.0681333333333333,0.156683333333333
"77",1.6669,0.486633333333333,0.437466666666667,0.34065,0.964983333333333,2.74598333333333,0.3634,1.74105,0.364133333333333,1.18766666666667,0.622816666666667,1.57136666666667,0.182766666666667,0.3599,0.213133333333333,0.414066666666667
"78",1.17725,0.567966666666667,0.75155,1.04316666666667,4.3866,0.9344,2.28566666666667,2.5175,0.492183333333333,1.93358333333333,1.24531666666667,0.591066666666667,1.6642,1.01993333333333,0.557166666666667,1.13571666666667
"79",0.2946,0.820766666666667,0.679933333333333,0.67715,0.612066666666667,0.664833333333333,1.64786666666667,1.64283333333333,0.338216666666667,2.26476666666667,0.337133333333333,0.424283333333333,0.16025,0.0680666666666667,0.274783333333333,0.0841333333333333
"80",0.289783333333333,0.354433333333333,0.293966666666667,1.336,3.0213,0.582433333333333,0.841566666666667,1.24638333333333,0.206116666666667,1.26631666666667,1.31006666666667,0.3143,0.416283333333333,0.300866666666667,0.198766666666667,0.374616666666667
"81",0.617366666666667,1.33353333333333,0.607933333333333,0.870366666666667,1.48401666666667,1.07955,0.989933333333333,1.30165,0.41025,0.20815,0.84355,0.403316666666667,0.472133333333333,0.451716666666667,1.09261666666667,0.727816666666667
"82",0.332133333333333,0.667033333333333,0.895766666666667,1.30305,2.30703333333333,2.38135,0.5957,3.10525,0.118266666666667,1.07581666666667,0.535683333333333,0.0776,0.188666666666667,0.0659833333333333,0.0541833333333333,0.0768
"83",0.382483333333333,0.556283333333333,0.5389,0.33945,1.68268333333333,1.59023333333333,1.0411,1.11436666666667,0.314166666666667,0.922883333333333,0.858183333333333,0.515066666666667,0.623883333333333,0.37885,1.11518333333333,0.560816666666667
"84",0.50635,0.672183333333333,0.597383333333333,0.907233333333333,3.7528,0.465716666666667,1.55356666666667,2.24166666666667,0.588233333333333,2.15411666666667,0.890783333333333,0.299183333333333,0.133783333333333,0.544116666666667,0.2419,0.445583333333333
"85",0.315483333333333,0.548016666666667,0.750966666666667,0.939116666666667,1.38016666666667,0.647983333333333,0.87665,3.35206666666667,0.402866666666667,3.18845,0.540283333333333,0.0872666666666667,0.0754166666666667,0.0649166666666667,0.0741,0.13215
"86",2.14976666666667,1.06731666666667,1.53768333333333,1.94333333333333,14.5572166666667,4.19498333333333,4.4893,6.5736,0.914166666666667,2.40436666666667,1.13893333333333,0.58625,0.521366666666667,0.926116666666667,1.54333333333333,2.05841666666667
"87",0.2127,0.7381,0.432033333333333,0.47095,3.25835,1.67761666666667,1.17916666666667,1.62285,0.1847,1.93318333333333,0.6433,0.30335,0.109433333333333,0.290983333333333,0.263616666666667,0.454833333333333
"88",1.12253333333333,1.96686666666667,2.40186666666667,0.473883333333333,4.9627,3.15613333333333,1.21648333333333,2.80855,0.434366666666667,2.00243333333333,0.5135,0.535283333333333,1.35426666666667,0.447016666666667,0.305383333333333,0.4362
"89",0.88,0.480883333333333,0.51515,0.321283333333333,2.82136666666667,1.60335,1.68443333333333,4.26473333333333,0.257916666666667,1.42933333333333,0.74495,0.151133333333333,0.2181,0.208133333333333,0.0496833333333333,0.0523833333333333
"90",0.0748166666666667,0.5946,0.979916666666667,0.6858,1.36206666666667,0.886916666666667,0.957933333333333,1.03708333333333,1.09808333333333,1.63723333333333,1.19908333333333,0.705833333333333,0.300716666666667,0.35495,0.0858333333333333,30.92975
"91",0.358733333333333,0.5379,0.779883333333333,1.54828333333333,3.97063333333333,1.16008333333333,2.50788333333333,6.20068333333333,0.455683333333333,2.53941666666667,0.603216666666667,0.225566666666667,0.1914,0.3496,0.30695,0.516583333333333
"92",0.25675,0.444833333333333,0.3564,0.65235,1.4036,1.19425,1.37066666666667,3.30951666666667,0.28315,0.0735833333333333,0.626316666666667,0.154583333333333,0.134533333333333,0.171483333333333,0.162616666666667,0.44075
"93",0.378266666666667,0.688416666666667,0.223983333333333,0.760766666666667,2.09128333333333,0.410666666666667,0.93395,1.44898333333333,0.429133333333333,1.80425,0.488383333333333,2.46445,0.445433333333333,0.32645,0.223833333333333,0.341366666666667
"94",1.64515,0.973183333333333,0.98035,1.20598333333333,1.61143333333333,2.99358333333333,1.79313333333333,2.45341666666667,0.23555,1.17211666666667,1.3014,0.339316666666667,0.910816666666667,0.57415,1.56148333333333,0.997466666666667
"95",0.35915,1.22866666666667,0.85045,0.90375,2.92045,3.34963333333333,2.15603333333333,3.30086666666667,0.91405,1.47178333333333,1.81161666666667,0.335083333333333,0.230333333333333,0.445033333333333,0.2614,1.2009
"96",1.20103333333333,1.64145,0.980783333333333,1.68865,1.47815,2.7768,1.74825,2.80086666666667,0.481866666666667,1.8713,0.742916666666667,4.27523333333333,0.355766666666667,0.387733333333333,0.27685,0.467183333333333
"97",0.3788,0.64025,0.625866666666667,0.733333333333333,0.800833333333333,1.61555,0.744633333333333,2.05711666666667,0.400616666666667,1.5228,0.280833333333333,0.418133333333333,0.36875,0.40745,0.736416666666667,0.701166666666667
"98",0.0154833333333333,0.0181833333333333,0.0171333333333333,0.0672833333333333,6.64878333333333,2.53945,2.81068333333333,7.2173,0.290983333333333,4.57621666666667,1.56766666666667,0.738933333333333,1.62048333333333,0.607783333333333,0.73,0.636133333333333
"99",0.0481833333333333,0.0724166666666667,0.5391,1.15271666666667,7.16375,2.90956666666667,1.65433333333333,2.55485,0.382333333333333,1.84326666666667,0.990333333333333,0.275166666666667,0.163833333333333,0.327716666666667,0.27705,0.569366666666667
"100",1.02105,0.3599,0.509983333333333,1.16163333333333,1.82598333333333,1.2155,0.642016666666667,2.29278333333333,0.420766666666667,1.02443333333333,0.53405,1.14938333333333,0.29845,0.220133333333333,0.714483333333333,0.539466666666667
"101",1.10691666666667,1.49483333333333,5.1531,1.32531666666667,4.06528333333333,4.2063,1.8565,4.957,1.16711666666667,1.9076,0.856416666666667,0.9936,0.433683333333333,0.869,0.237483333333333,0.8143
"102",0.1653,0.33135,0.286366666666667,0.3257,0.5476,0.690066666666667,1.18611666666667,0.935366666666667,0.14205,1.27435,1.54541666666667,1.83435,0.19645,0.97475,1.70323333333333,2.15318333333333
"103",0.196333333333333,0.754383333333333,0.854566666666667,0.599766666666667,2.30393333333333,1.09186666666667,1.40901666666667,3.56438333333333,0.2852,1.05121666666667,0.624383333333333,0.577533333333333,0.142983333333333,0.4724,0.380083333333333,0.554816666666667
"104",1.03618333333333,0.768933333333333,0.801366666666667,0.8629,2.38093333333333,2.09226666666667,3.06055,3.09235,0.334416666666667,1.3204,0.639383333333333,0.8923,0.15085,0.450133333333333,0.304083333333333,1.30026666666667
"105",0.760383333333333,1.79623333333333,0.792983333333333,1.37368333333333,2.32095,5.01198333333333,1.86311666666667,8.51011666666667,0.40575,1.98553333333333,0.736716666666667,1.09465,0.370566666666667,0.2987,1.2254,0.413366666666667
"106",0.2998,0.0954666666666667,0.554,0.373483333333333,1.48685,1.31053333333333,1.33488333333333,2.94716666666667,1.3995,1.46991666666667,1.16668333333333,1.08375,0.250483333333333,0.7264,0.276633333333333,0.543466666666667
"107",0.767833333333333,0.7784,0.770166666666667,0.885116666666667,1.60971666666667,1.51853333333333,1.2977,1.79151666666667,0.201233333333333,1.13741666666667,1.03053333333333,0.410683333333333,0.296016666666667,0.493033333333333,0.516266666666667,0.329516666666667
"108",0.637683333333333,0.675816666666667,1.30711666666667,1.09628333333333,4.77013333333333,2.82466666666667,1.33921666666667,1.63236666666667,0.125833333333333,0.804383333333333,0.194183333333333,0.145833333333333,0.379766666666667,0.4085,0.369616666666667,0.344633333333333
"109",0.67365,0.734583333333333,1.05055,1.3794,3.69211666666667,2.09473333333333,1.14453333333333,2.65965,0.3867,1.70516666666667,0.6202,0.5408,0.370783333333333,0.29815,0.656933333333333,0.561783333333333
"110",0.267916666666667,0.7617,1.26158333333333,0.416216666666667,2.20906666666667,2.72526666666667,1.97068333333333,0.595,0.0662666666666667,0.170216666666667,0.32245,0.269066666666667,0.2154,0.259683333333333,0.91735,0.568683333333333
"111",0.27145,0.70555,0.45785,0.515633333333333,4.28125,0.801266666666667,1.58005,1.15285,0.28345,0.259133333333333,1.05188333333333,4.06088333333333,0.213883333333333,0.328533333333333,0.460066666666667,0.545516666666667
"112",0.509216666666667,0.698033333333333,0.68535,0.443533333333333,1.73701666666667,1.98303333333333,0.5893,1.3393,0.237683333333333,0.0483333333333333,0.3221,0.173483333333333,0.12705,0.271533333333333,0.183666666666667,0.265766666666667
"113",0.362083333333333,2.25233333333333,1.787,0.249833333333333,4.4497,1.90605,1.56285,2.47723333333333,0.239266666666667,2.05341666666667,0.882583333333333,1.0191,0.166883333333333,0.504683333333333,0.2736,0.552733333333333
"114",0.530583333333333,0.531133333333333,0.446433333333333,0.742583333333333,5.42335,2.7897,1.3175,2.06518333333333,0.511516666666667,2.15448333333333,0.290783333333333,0.2419,0.137416666666667,0.8428,0.535416666666667,0.74995
"115",3.98606666666667,0.3229,0.85875,0.8786,1.8921,1.60608333333333,1.27068333333333,0.948866666666667,0.330583333333333,0.0665833333333333,0.15015,0.24315,0.18735,0.268133333333333,0.215816666666667,0.728266666666667
"116",0.3193,0.145533333333333,0.178633333333333,0.3333,1.84281666666667,1.95081666666667,2.3729,1.94163333333333,0.200283333333333,0.122333333333333,0.489933333333333,0.164083333333333,0.12545,0.155933333333333,0.08165,0.30455
"117",0.207033333333333,0.813183333333333,1.52145,2.08465,6.91575,5.30033333333333,2.11431666666667,5.78166666666667,0.284816666666667,6.69975,1.90893333333333,3.94205,0.6001,1.19571666666667,0.230366666666667,1.5218
"118",0.374833333333333,0.757466666666667,0.5338,0.87965,1.88196666666667,1.32148333333333,1.19083333333333,1.3929,0.845983333333333,1.2457,0.735133333333333,0.144383333333333,0.255116666666667,0.523883333333333,0.17775,0.658116666666667
"119",0.1096,1.07225,0.19535,0.153733333333333,0.348133333333333,0.2171,0.94235,0.140116666666667,0.1007,0.138366666666667,0.197116666666667,0.0852833333333333,0.06225,0.0529666666666667,0.0700833333333333,0.227383333333333
